Country,Year,Primary Enrollment rate (% gross),Secondary Enrollment rate (% gross),Tertiary Enrollment rate (% gross)
KNA,1991,109.73358,,
KNA,1993,111.32462,83.57699,10.19933
KNA,1994,113.4357,,
KNA,1995,112.35628,,
KNA,1998,106.51993,,
KNA,2019,108.74824,,
KNA,2021,110.83973,108.90621,
LCA,1983,130.18999,31.54563,3.03927
LCA,1984,131.41373,31.80374,2.95241
LCA,1990,141.59155,49.386,
LCA,1991,140.18263,53.3584,
LCA,1993,136.46274,68.80606,6.13627
LCA,2002,103.57795,73.72715,
LCA,2003,103.43913,74.71952,
LCA,2004,101.99529,73.84598,13.89818
LCA,2005,102.91639,77.89299,13.11642
LCA,2006,107.30031,82.44165,9.5596
LCA,2007,100.56152,87.96608,8.6465
LCA,2012,92.80688,89.47304,10.01905
LCA,2013,93.67456,87.78888,13.55596
LCA,2014,94.455086,87.53952,16.43724
LCA,2015,101.14238,88.51899,16.32605
LCA,2016,101.90866,88.53397,18.93826
LCA,2017,102.0014,88.86383,19.87521
LCA,2018,102.59824,89.36041,14.06653
LCA,2019,102.33453,89.86513,15.37464
LCA,2020,101.09072,91.92424,16.35508
LCA,1971,94.61724,,
LCA,1972,101.73628,27.75429,
LCA,1973,109.07199,28.18602,
LCA,1974,114.18585,30.33602,
LCA,1975,117.35517,32.44526,
LCA,1976,120.63755,31.35922,
LCA,1977,124.19212,30.40559,2.716
LCA,1978,124.65819,29.74152,2.62649
LCA,1979,126.06656,,2.32951
LCA,1980,122.991,31.30858,2.0105
LCA,1981,119.24037,27.07352,2.31895
LCA,1982,127.05763,30.42056,2.75278
LCA,1985,134.3966,38.01481,2.52887
LCA,1986,132.10822,41.68243,
LCA,1987,134.67744,42.91396,2.61117
LCA,1988,137.28189,,2.74582
LCA,1989,140.60709,,
LCA,1992,137.59912,61.95895,
LCA,1994,133.13873,,
LCA,1995,126.44021,,
LCA,1996,128.60854,,20.46112
LCA,1997,129.7345,74.05797,
LCA,1998,128.92522,,
LCA,1999,104.31006,71.19164,
LCA,2000,103.49094,73.99315,
LCA,2001,104.66196,74.26106,
LCA,2008,,93.28363,15.88192
LCA,2009,,94.5927,17.54078
LCA,2010,,93.82029,12.39399
LCA,2011,,92.79429,16.18901
VCT,2003,119.34017,86.22111,
VCT,2004,114.03303,94.21038,
VCT,2008,109.10368,109.47992,
VCT,2010,109.10809,108.03707,4.62741
VCT,2011,105.92105,103.42641,7.6209135
VCT,2012,112.27542,101.92722,7.588638
VCT,2013,111.80578,104.53585,7.751448
VCT,2014,110.52848,106.30075,24.35128
VCT,2015,110.22024,107.42559,23.66992
VCT,2016,109.97163,106.68565,8.605664
VCT,2017,110.6618,108.62513,
VCT,2018,113.40437,107.22641,8.471162
VCT,2019,112.03111,,
VCT,1971,135.11896,19.78945,
VCT,1972,163.92516,24.62833,
VCT,1974,102.26586,29.3151,
VCT,1975,97.99508,27.92535,
VCT,1976,103.69632,28.39113,
VCT,1982,104.21272,42.5786,
VCT,1984,111.66145,39.63405,
VCT,1986,126.3231,35.92542,6.30029
VCT,1987,115.87854,47.47879,6.80592
VCT,1991,113.27643,60.07061,
VCT,1994,116.75493,,
VCT,1998,120.24485,,
VCT,1999,120.39082,,
VCT,2000,117.94761,82.50789,
VCT,2001,118.49733,84.58471,
VCT,2002,114.47152,87.61703,
VCT,2005,118.10847,89.42123,
VCT,2007,109.21558,104.85165,
VCT,2009,108.16164,110.54023,
VCT,2020,112.795425,,
VCT,1985,,32.65999,
VCT,1988,,39.75718,
VCT,1979,,,3.10272
VCT,1980,,,2.51897
VCT,1990,,,6.17138
WSM,1994,99.34468,76.49454,
WSM,1995,100.12886,75.89416,
WSM,1996,99.36725,74.41614,
WSM,1997,99.62073,78.00825,
WSM,1998,98.51716,77.91615,9.09258
WSM,1999,96.0587,78.99459,11.76656
WSM,2000,96.59142,78.48042,7.56383
WSM,2001,100.28158,80.42706,
WSM,2002,104.95737,81.53352,
WSM,2003,107.47803,83.7576,
WSM,2004,109.01112,83.63483,
WSM,2005,109.37864,82.97049,
WSM,2006,108.60946,83.73386,
WSM,2007,107.87838,83.82845,
WSM,2009,106.24664,85.99013,
WSM,2010,110.74401,87.66227,
WSM,2011,107.80951,87.55933,
WSM,2012,107.3652,88.42921,
WSM,2013,110.21779,,
WSM,2014,107.85002,93.86634,
WSM,2015,106.37279,94.03806,
WSM,2016,107.25814,93.25814,
WSM,2017,108.54884,,13.68476
WSM,2018,110.52421,,14.64205
WSM,2019,115.10936,,14.02355
WSM,2020,117.8533,,17.20774
WSM,1970,82.78733,56.03,0.95182
WSM,1971,82.56802,,0.99216
WSM,1972,83.90932,,
WSM,1973,88.73062,54.11463,1.61097
WSM,1975,92.90769,65.88085,1.68825
WSM,1976,94.58113,67.17345,
WSM,1977,96.87834,70.2032,2.66237
WSM,1978,97.90695,70.7799,2.74956
WSM,1979,100.1781,71.89355,
WSM,1980,98.52839,76.01445,
WSM,1981,97.33066,76.73468,3.72233
WSM,1982,96.06111,82.79268,
WSM,1983,97.06698,,3.10909
WSM,1986,100.32795,81.52492,
WSM,2021,122.0353,,18.53573
SMR,2018,97.19519,60.24052,43.52179
SMR,2019,97.34982,59.89267,49.67967
SMR,2020,96.27628,62.19424,53.75
SMR,2021,97.375,60.2915,56.70391
STP,1977,126.64266,27.13486,
STP,1980,155.77467,,
STP,1981,154.14157,23.70007,
STP,1982,151.6852,30.04805,
STP,1983,143.83208,38.32077,
STP,1984,133.89001,39.53433,
STP,1985,125.74996,,
STP,1987,118.55311,29.28392,
STP,1988,121.50003,34.61559,
STP,1990,128.10703,,
STP,1999,100.2996,,
STP,2002,120.64557,,
STP,2003,123.36893,35.75097,
STP,2004,124.59318,39.25644,
STP,2005,125.63088,42.82085,
STP,2007,119.40293,47.80807,
STP,2008,120.09878,45.08548,
STP,2009,120.06609,50.81505,3.9604
STP,2010,116.59205,51.76887,4.33233
STP,2011,116.00737,50.46499,3.85413
STP,2012,107.57975,58.0841,8.24916
STP,2013,107.07504,64.5262,
STP,2014,103.93214,75.03774,9.72447
STP,2015,105.26659,82.49925,13.38452
STP,2016,106.18854,83.19427,18.10054
STP,2017,106.79154,89.33812,
STP,2000,,,
STP,1971,110.02928,13.33813,
STP,1972,122.11002,15.05027,
STP,1973,144.31635,,
STP,1974,114.29367,,
STP,1975,116.03652,,
STP,1976,148.39046,28.9134,
STP,1978,137.5085,,
STP,1991,130.86845,,
STP,1992,135.04306,,
STP,1996,134.14183,,
STP,1998,127.15009,,
SAU,1979,57.91337,27.41916,6.11667
SAU,2005,95.70171,87.43876,29.54273
SAU,2007,100.43782,90.53241,30.41106
SAU,2008,102.71981,,30.80211
SAU,2011,106.62138,,40.41565
SAU,2012,110.06095,,46.67548
SAU,2013,116.41608,,52.23613
SAU,2017,99.45812,107.69401,69.69832
SAU,2018,99.7699,110.08628,68.03989
SAU,2019,100.71274,111.7948,70.90088
SAU,2020,100.21947,112.58582,70.63198
SAU,2009,104.66942,94.78735,31.56049
SAU,2010,106.62243,,36.62677
SAU,2014,119.03267,,58.29673
SAU,2015,110.39302,116.46227,61.05635
SAU,2016,105.12706,112.33912,67.33551
SAU,2021,102.07938,111.13838,71.40964
SAU,1971,,,1.60915
SAU,1972,,,1.71738
SAU,1973,,,1.96508
SAU,1974,,,2.46272
SAU,1975,,,3.12394
SAU,1976,,,3.99111
SAU,1977,,,4.66668
SAU,1978,,,5.95268
SAU,1980,,,6.51361
SAU,1981,,,7.34785
SAU,1982,,,7.65124
SAU,1983,,,8.24428
SAU,1984,,,8.27839
SAU,1985,,,9.23426
SAU,1986,,,9.81014
SAU,1987,,,9.27601
SAU,1989,,,8.75006
SAU,1990,,,9.54124
SAU,1991,,,10.38492
SAU,1992,,,11.35072
SAU,1993,,,13.71639
SAU,1994,,,14.51342
SAU,1995,,,16.78047
SAU,1996,,,17.57782
SAU,1997,,,17.3228
SAU,1998,,,17.50532
SAU,1999,,,20.97185
SAU,2000,,,22.32137
SAU,2001,,,23.82769
SAU,2002,,,23.47262
SAU,2003,,,26.91347
SAU,2004,,,28.70963
SAU,2006,,,30.33104
SEN,1971,38.83407,9.15301,1.38652
SEN,1972,38.63038,9.84881,1.49602
SEN,1973,39.16791,,
SEN,1978,40.94925,11.12316,2.08579
SEN,1979,42.17658,10.54027,
SEN,1980,43.15188,10.71074,2.64473
SEN,1981,44.69703,11.27107,2.84323
SEN,1982,46.46946,11.89002,2.58049
SEN,1983,49.01208,12.18575,2.69477
SEN,1984,50.74337,12.13965,2.30049
SEN,1985,52.06006,12.4866,2.35444
SEN,1986,53.95483,13.4147,2.49728
SEN,1988,55.30954,13.99316,
SEN,1989,54.61414,14.93216,
SEN,1990,54.65079,15.3009,
SEN,1992,54.20213,15.70489,3.22358
SEN,1994,54.36904,,
SEN,1996,59.11264,14.81247,
SEN,1997,63.2572,14.55169,3.31096
SEN,1998,66.7361,14.41282,
SEN,1999,65.91855,15.16497,3.43744
SEN,2000,69.26343,15.70289,
SEN,2001,71.21804,15.96344,
SEN,2002,72.17027,17.3689,
SEN,2003,76.04982,,
SEN,2004,78.12049,20.29709,4.939
SEN,2005,79.9345,22.41254,5.42219
SEN,2006,80.02203,24.17818,5.58047
SEN,2007,83.55875,,6.22203
SEN,2008,84.08726,30.31923,7.83201
SEN,2009,83.89463,,7.93813
SEN,2010,84.03488,36.22798,7.59141
SEN,2011,86.98813,41.41708,9.97259
SEN,2012,86.80446,45.33231,10.0767
SEN,2013,84.59473,48.12828,10.35393
SEN,2014,85.5735,50.25535,10.71126
SEN,2015,84.93398,50.93555,10.75214
SEN,2019,82.07385,46.23905,13.13594
SEN,2020,83.00921,46.56073,14.03411
SEN,2016,83.62038,,10.9074
SEN,2017,83.9294,,11.51301
SEN,1974,39.79682,,
SEN,1975,40.08356,,
SEN,1976,39.62929,,
SEN,1977,42.41078,,2.00328
SEN,1987,54.57331,13.64223,
SEN,1991,54.81524,,
SEN,1993,53.4125,,
SEN,1995,55.3206,,
SEN,2018,83.44696,,12.76259
SEN,2021,81.24394,46.89136,15.62589
SRB,2007,101.06215,89.50074,47.993
SRB,2008,100.62958,90.46381,48.66538
SRB,2009,97.6858,91.48446,49.84967
SRB,2010,95.89576,91.42763,49.08272
SRB,2011,101.49345,93.63105,51.59377
SRB,2012,100.57131,94.16962,53.50003
SRB,2013,100.89554,94.40921,56.38088
SRB,2014,101.13116,94.34441,58.05497
SRB,2015,101.34292,96.66961,58.28769
SRB,2016,100.57127,96.23473,62.13697
SRB,2017,100.31293,95.49509,66.48674
SRB,2018,100.30193,95.08724,67.15866
SRB,2019,99.64471,94.47219,67.78984
SRB,2020,97.70585,92.24117,68.14311
SRB,2005,102.74709,88.59041,44.20525
SRB,1999,109.6715,94.18086,
SRB,2000,103.58666,91.18826,
SRB,2001,102.52085,89.75031,37.76188
SRB,2002,102.11952,88.70988,35.66372
SRB,2003,101.06524,88.29438,39.61336
SRB,2004,101.55494,88.16814,40.9338
SRB,2006,101.83955,88.95658,46.81958
SRB,2021,96.81126,92.3795,69.18002
SYC,1970,103.36172,26.88013,
SYC,1971,106.68856,28.94679,
SYC,1972,107.74332,31.34617,
SYC,1974,107.13916,38.3242,
SYC,1975,105.38675,36.97397,
SYC,1976,101.91539,31.23926,
SYC,1977,101.52269,,
SYC,1978,101.73869,42.15999,
SYC,1980,95.66816,50.88742,
SYC,1981,97.75337,58.64688,
SYC,1982,99.33755,68.79666,
SYC,1983,99.19192,72.72401,
SYC,1984,97.89077,107.39623,
SYC,1985,99.88647,109.69743,
SYC,1986,101.72237,110.48325,
SYC,1987,98.51139,112.46787,
SYC,1988,96.04108,113.73605,
SYC,1989,96.25527,111.71855,
SYC,1991,99.77356,111.01538,
SYC,1992,99.44923,113.14849,
SYC,1993,100.2946,112.80178,
SYC,1994,101.95453,115.95652,
SYC,1997,101.4256,,
SYC,1998,101.70235,99.62765,
SYC,1999,104.16404,73.76497,
SYC,2000,105.58189,72.90016,
SYC,2001,105.04725,66.75551,
SYC,2002,105.45753,70.58717,
SYC,2003,106.26822,74.86429,
SYC,2004,102.58005,74.88713,
SYC,2005,109.12971,81.82693,
SYC,2007,107.70352,79.15143,
SYC,2008,107.71126,76.43478,
SYC,2009,107.84044,76.27449,
SYC,2010,110.43179,74.68855,
SYC,2011,110.46881,72.37485,2.52
SYC,2012,109.26786,81.30421,1.33529
SYC,2013,106.84223,78.62106,3.19678
SYC,2014,105.55822,79.15806,6.50694
SYC,2015,104.37311,81.44069,14.38099
SYC,2016,101.90067,82.23108,18.27005
SYC,2017,99.84532,81.27622,19.72288
SYC,2018,100.37949,81.44791,17.07985
SYC,2019,100.36368,78.61129,19.17317
SYC,2020,100.795,78.33106,14.72412
SYC,1973,107.72699,33.51142,
SYC,1979,99.5014,46.07597,
SYC,1995,102.77604,112.99342,
SYC,1996,102.65836,114.38089,
SYC,2006,107.25681,74.9279,
SYC,2021,99.31622,78.17586,17.29747
SLE,1978,39.21665,12.53281,0.61387
SLE,1982,53.62926,,
SLE,1983,52.65176,,
SLE,2007,,,
SLE,2011,113.78105,39.49307,
SLE,2012,116.58758,43.99802,
SLE,2013,118.2061,38.92121,
SLE,2015,116.09913,39.05758,
SLE,2016,118.24678,41.42994,
SLE,2017,124.47629,41.79632,
SLE,2018,112.75457,,
SLE,2019,143.72517,,
SLE,2020,141.32532,,
SLE,2000,59.55328,,1.58066
SLE,2004,,,
SLE,2005,,,
SLE,2008,,,
SLE,2010,,,
SLE,1971,34.99288,9.25302,0.49267
SLE,1972,36.05162,9.83556,0.53708
SLE,1973,33.4645,10.69424,0.57683
SLE,1974,34.88648,11.26625,0.61454
SLE,1975,35.81575,11.57844,0.67457
SLE,1976,37.68209,11.83133,0.65944
SLE,1977,38.77862,12.30525,0.63133
SLE,1980,49.61685,12.47011,
SLE,1981,50.17793,13.80309,0.7663
SLE,1984,55.8568,17.34239,0.64878
SLE,1985,59.34815,18.33887,0.65406
SLE,1986,58.76109,16.63388,1.73369
SLE,1988,54.7654,18.57472,1.56599
SLE,1989,49.51597,15.94263,1.4357
SLE,1990,47.64499,15.76004,1.35626
SLE,1991,43.99342,15.531,1.24128
SLE,2001,72.87275,24.25402,2.01639
SLE,2021,156.44505,,
SLE,1979,,12.95688,
SLE,2002,,,1.95878
SGP,2016,100.77321,107.85901,83.94098
SGP,2017,100.62695,107.5746,84.79291
SGP,2018,100.26187,105.8443,88.88645
SGP,2019,100.69258,104.71496,91.08899
SGP,2010,91.37703,,
SGP,2011,87.551605,,
SGP,2012,86.31424,,
SGP,2013,85.03429,,
SGP,2014,85.477615,,
SGP,2015,84.46796,,
SGP,2020,100.53591,103.19959,93.13477
SGP,1970,,,6.48053
SXM,2012,120.3424,102.29925,6.69216
SXM,2014,128.16312,90.55407,5.75121
SXM,2015,,,5.90923
SVK,1992,101.97804,,
SVK,1993,100.77839,87.16759,15.8334
SVK,1994,100.79212,87.58774,16.90001
SVK,1995,99.93383,89.00797,18.55095
SVK,1996,98.84378,90.97017,20.08966
SVK,1997,97.96108,91.41161,21.82171
SVK,1998,101.18277,84.07127,24.22185
SVK,1999,101.11333,84.57762,25.92357
SVK,2000,101.49387,85.61715,28.41184
SVK,2001,101.56137,86.02515,30.06365
SVK,2002,99.50024,87.9406,32.08026
SVK,2003,98.50422,90.08665,33.88854
SVK,2004,97.7449,92.56905,35.98146
SVK,2005,98.21761,93.27786,40.35344
SVK,2006,100.58846,92.68424,44.77801
SVK,2007,103.00017,92.33735,50.18767
SVK,2008,103.95,91.7409,53.75125
SVK,2009,102.94312,91.67635,56.04681
SVK,2010,101.44802,92.26112,57.06673
SVK,2011,100.30396,92.5989,56.24748
SVK,2012,100.52924,92.596,56.14001
SVK,2013,100.58761,90.81761,54.36053
SVK,2014,99.76804,90.67749,52.68478
SVK,2015,98.493,90.98054,50.70005
SVK,2016,97.85217,91.25234,47.79592
SVK,2017,98.73205,91.06786,46.63439
SVK,2018,99.70799,91.36261,45.36723
SVK,2019,100.82279,90.80721,46.42902
SVK,1991,99.98287,,
SVK,2020,102.10585,90.59732,47.62359
SVN,1993,93.71949,88.30168,27.11602
SVN,1994,94.01237,88.48118,29.42218
SVN,1995,96.51746,89.98239,30.39881
SVN,1996,97.70581,90.10968,33.52625
SVN,1997,98.79487,91.7872,36.76768
SVN,1998,99.01412,92.69851,45.8693
SVN,1999,98.28314,99.38122,52.43987
SVN,2000,97.31965,100.95146,55.21221
SVN,2001,101.1889,106.61521,60.44275
SVN,2002,105.2309,107.53721,66.28983
SVN,2003,110.76275,109.05578,68.98807
SVN,2008,98.6131,98.79871,85.51545
SVN,2009,99.13549,98.74992,86.44243
SVN,2010,99.49639,98.94939,89.15319
SVN,2011,99.85341,98.89345,86.01755
SVN,2012,100.29448,98.36042,87.01796
SVN,2013,99.94418,111.06486,85.28806
SVN,2014,99.71509,110.48546,82.23113
SVN,2015,99.94983,110.32409,80.26099
SVN,2016,99.83801,115.93011,77.84908
SVN,2017,100.39674,115.60043,78.589
SVN,2018,102.06222,114.48921,77.11312
SVN,2019,103.01144,113.02622,77.88277
SVN,2005,100.53746,97.18781,79.24755
SVN,1981,97.3974,,19.13506
SVN,1982,99.48867,61.43863,18.02333
SVN,1983,100.3563,71.11696,17.90526
SVN,1984,99.39349,79.60189,18.63136
SVN,1985,98.22553,83.87424,18.76771
SVN,1986,96.81958,84.25325,20.01028
SVN,1987,96.14315,84.28689,20.80899
SVN,1988,95.6768,85.2265,20.68365
SVN,1989,95.98393,85.97536,20.6594
SVN,1990,96.14292,87.24556,22.77251
SVN,1991,77.74558,88.00409,22.4341
SVN,1992,97.79387,88.30008,26.06234
SVN,2004,98.9928,97.18862,72.36907
SVN,2006,101.84752,96.97823,82.57848
SVN,2007,98.27503,98.65697,84.57386
SVN,2020,103.29754,111.97337,79.92084
SLB,1975,77.66341,9.91679,
SLB,1980,75.14315,16.4128,
SLB,1981,71.44113,19.85399,
SLB,1982,70.60234,21.24837,
SLB,1983,76.85525,21.37312,
SLB,1984,79.39988,,
SLB,1986,77.23528,18.91675,
SLB,1990,88.1869,13.88485,
SLB,1991,89.7058,15.35436,
SLB,1992,96.09978,15.782,
SLB,1993,101.27693,17.11525,
SLB,1994,104.71352,17.94271,
SLB,2010,114.65614,48.5439,
SLB,2011,115.62614,47.75302,
SLB,2012,112.8037,48.31938,
SLB,2013,114.00751,,
SLB,2014,113.42943,,
SLB,2015,113.59386,,
SLB,2016,114.37427,,
SLB,2017,112.6239,,
SLB,2018,106.20649,,
SLB,2019,104.28966,,
SLB,1970,73.97489,8.00503,
SLB,1971,84.17247,9.6689,
SLB,1972,81.88164,10.68228,
SLB,1973,77.6002,12.3404,
SLB,1974,75.59548,,
SLB,1976,83.48834,12.3136,
SLB,1977,79.16842,13.88331,
SLB,1978,77.16651,14.708,
SLB,1979,74.19133,15.13294,
SLB,1985,77.31139,,
SLB,1987,81.21766,,
SLB,1995,107.97536,,
SLB,1996,92.42767,,
SLB,1997,107.77864,,
SLB,1999,89.20461,25.64634,
SLB,2000,86.2889,20.51971,
SLB,2002,94.82242,31.6548,
SLB,2005,100.62318,30.39112,
SLB,2006,106.19116,35.00904,
SLB,2007,107.25635,35.69777,
SLB,2001,,24.54499,
SOM,2006,,,
SOM,1971,7.87011,3.26443,0.30376
SOM,1972,9.30968,3.70644,0.2993
SOM,1973,12.25383,4.30531,
SOM,1974,14.98237,4.95612,
SOM,1976,31.86355,6.24285,0.56767
SOM,1977,33.19501,3.1942,
SOM,1978,29.32958,2.95056,
SOM,1979,30.15576,3.76673,
SOM,1980,28.251,4.2172,
SOM,1981,20.72165,12.30114,
SOM,1982,18.24246,11.74552,
SOM,1983,16.87468,11.30572,
SOM,1984,17.02795,11.21006,
SOM,1985,15.50545,10.48547,
SOM,1986,14.41497,9.73445,
SOM,2007,23.36354,5.93235,
SOM,2021,9.062259,5.50799,
SOM,1975,,,0.46185
SOM,1987,,,2.46041
ZAF,1991,105.60415,72.31454,12.99367
ZAF,1998,107.46424,86.8002,
ZAF,1999,107.09793,84.58689,
ZAF,2000,101.48921,81.033,
ZAF,2002,103.96845,82.48176,
ZAF,2003,105.42637,83.49302,
ZAF,2004,106.44663,85.96943,
ZAF,2015,105.57039,109.44408,22.26093
ZAF,2016,103.18496,107.17695,20.91845
ZAF,2018,98.5389,100.51117,23.80196
ZAF,2019,98.37447,102.55666,23.86656
ZAF,2011,103.41839,96.18246,19.60802
ZAF,1970,99.98972,,4.257
ZAF,1975,102.69874,,
ZAF,1977,91.18881,,
ZAF,1978,85.06427,,
ZAF,1979,85.36385,,
ZAF,1981,84.93156,,
ZAF,1982,81.7589,,
ZAF,1986,80.16656,,
ZAF,1987,81.26303,,
ZAF,1988,81.19705,,11.52018
ZAF,1989,105.25611,65.51932,12.47187
ZAF,1990,104.80574,68.88434,12.61899
ZAF,1994,109.41157,80.83278,15.78063
ZAF,1995,110.88697,,
ZAF,1997,108.84322,,
ZAF,2001,101.99046,81.65817,
ZAF,2005,105.94827,87.39671,
ZAF,2006,106.25009,90.64883,
ZAF,2007,108.02475,92.33537,
ZAF,2008,107.5264,90.8974,
ZAF,2009,106.3417,92.5119,
ZAF,2010,104.72938,93.7372,18.36263
ZAF,2012,103.2292,98.82686,19.14366
ZAF,2013,102.6704,107.49042,19.93049
ZAF,2014,102.70496,107.80412,19.80924
ZAF,2017,100.86473,104.69798,22.36603
ZAF,2020,97.40913,102.10186,24.2363
ZAF,1973,,,4.40316
ZAF,1992,,,13.20867
ZAF,1993,,,14.47984
,1970,72.46631,23.14015,4.29118
,1971,72.09554,23.1878,4.3287
,1972,73.61387,23.59233,4.36855
,1973,77.35062,24.01544,4.41969
,1974,76.85606,24.18366,4.45039
,1975,78.03994,24.41306,4.42656
,1976,78.22687,24.37673,4.40219
,1977,79.9077,24.84473,4.30497
,1978,76.74528,25.17529,4.38909
,1979,76.644,25.95643,4.47482
,1980,77.65831,27.08576,4.46996
,1981,79.16313,27.87342,4.68201
,1982,79.36288,29.18029,4.53297
,1983,81.27087,31.02384,5.09841
,1984,82.44119,32.27429,5.38345
,1985,82.28958,33.16863,5.36833
,1986,83.90446,34.00048,5.51364
,1987,82.19393,34.01584,5.70863
,1988,84.537,34.118,5.08747
,1989,86.978,34.30858,5.24253
,1990,86.91687,35.95715,5.4247
,1991,86.89718,38.16751,5.47065
,1992,87.32432,40.34994,5.33763
,1993,88.74359,42.14406,5.25735
,1994,89.95474,42.69978,5.17328
,1995,90.01644,42.69872,5.09671
,1996,90.07001,42.88941,5.68538
,1997,89.91229,43.46114,5.91537
,1998,88.87654,42.60157,6.68451
,1999,89.48236,41.68836,7.45056
,2000,90.85398,43.09695,8.1999
,2001,90.5795,43.34265,8.45146
,2002,92.22427,44.83616,8.8019
,2003,98.76009,46.59644,9.14797
,2004,100.9403,47.83975,9.41578
,2005,102.67734,49.7289,9.47441
,2006,104.0014,51.13736,10.18749
,2007,105.80475,53.18445,11.57535
,2008,106.10226,55.51339,13.11208
,2009,105.6865,55.39084,14.17755
,2010,106.03775,58.35051,15.78293
,2011,105.85929,60.8642,19.62913
,2012,106.92532,63.37576,20.92058
,2013,107.34231,63.80551,20.65301
,2014,105.92993,68.13716,21.84001
,2015,106.35171,68.44837,22.9204
,2016,111.43283,70.07009,23.03627
,2017,110.09267,68.74863,23.53963
,2018,99.5641,70.06026,24.17567
,2019,99.55649,69.91795,25.30085
,2020,101.62732,71.35132,25.84456
KOR,1971,105.01277,38.99606,6.77977
KOR,1972,106.50851,42.64764,6.97746
KOR,1973,106.37415,45.86647,7.15065
KOR,1974,105.31478,49.72827,7.35911
KOR,1975,104.47011,53.55079,7.5631
KOR,1976,104.93963,57.95661,8.30366
KOR,1977,103.45699,62.12215,8.56018
KOR,1978,103.5138,65.54215,9.20726
KOR,1979,104.77932,69.61735,10.35239
KOR,1980,105.09493,75.68465,12.43601
KOR,1981,105.47504,81.03746,14.86618
KOR,1982,105.10333,81.81231,19.0698
KOR,1983,104.65229,83.53072,23.6787
KOR,1984,103.21741,87.89959,27.73247
KOR,1985,101.90222,90.08706,30.94176
KOR,1986,100.93727,92.18094,33.42633
KOR,1987,101.64722,94.36012,34.60769
KOR,1988,102.15716,92.75532,35.15267
KOR,1989,103.55683,92.99984,35.47945
KOR,1990,105.30177,92.89714,36.53218
KOR,1991,105.21388,92.21612,37.59777
KOR,1992,104.81044,91.81615,39.18864
KOR,1993,103.84531,93.79379,42.95519
KOR,1994,103.6754,97.17899,44.5598
KOR,1995,103.30252,98.69452,48.32634
KOR,1997,101.8404,99.21934,69.23929
KOR,1998,102.76645,97.10824,66.52222
KOR,1999,102.56433,96.30732,72.34547
KOR,2000,100.62405,95.95925,76.6555
KOR,2001,99.24331,95.61709,79.56944
KOR,2002,98.92699,95.80931,82.14563
KOR,2003,99.91718,96.49393,84.3598
KOR,2004,100.25999,97.1923,87.48885
KOR,2005,101.10885,97.0684,91.69358
KOR,2006,101.73847,95.8076,97.05218
KOR,2007,102.92038,95.24726,101.92818
KOR,2008,102.88288,95.04555,104.09288
KOR,2009,102.00398,95.97579,104.2781
KOR,2010,101.71987,96.36496,102.79102
KOR,2011,101.71196,96.89766,100.74714
KOR,2012,100.33031,97.80176,97.42759
KOR,2013,98.06349,99.36505,95.60864
KOR,2014,98.30577,99.86733,94.85205
KOR,2015,98.78454,100.0078,94.33984
KOR,2016,97.71842,100.48505,94.03362
KOR,2017,98.0886,100.33825,94.34969
KOR,2018,99.60978,98.50636,95.86415
KOR,2019,100.98945,95.86535,98.44619
KOR,1996,102.90024,100.81208,53.73017
KOR,2020,99.19842,96.03928,102.46736
SSD,2011,90.05068,9.68862,
SSD,2000,,,
SSD,2010,,,
SSD,2015,72.98991,11.00999,
SSD,2016,,,0.59255
SSD,2018,,,0.74982
,1970,60.37593,16.61761,1.91398
,1971,60.51185,16.5966,1.90912
,1972,61.29152,16.89178,1.93371
,1973,62.45255,17.07199,1.94721
,1974,65.99302,17.22175,2.02798
,1975,68.41821,17.80474,2.09097
,1976,70.03479,18.32949,2.13236
,1977,72.0037,18.83961,2.17598
,1978,72.98703,19.44102,2.26763
,1979,75.9057,20.09367,2.33281
,1980,78.91675,20.84876,2.4082
,1981,80.46728,21.50517,2.47572
,1982,80.4993,22.32724,2.60304
,1983,79.95619,22.91121,2.64832
,1984,78.85999,23.48484,2.7428
,1985,76.34885,24.13457,2.84729
,1986,75.91334,24.19591,2.94775
,1987,74.16157,24.46033,3.05903
,1988,73.59413,24.59329,3.17821
,1989,75.09869,24.33415,3.34094
,1990,72.80082,24.35533,3.35685
,1991,74.40864,24.62857,3.45161
,1992,72.90831,24.52825,3.51678
,1993,73.0582,24.70215,3.70003
,1994,73.21227,25.06614,3.84608
,1995,75.45753,25.84226,3.86577
,1996,75.46,26.18605,3.87108
,1997,79.43438,26.47367,3.84185
,1998,79.79734,27.41244,3.84496
,1999,78.99265,27.66055,3.86219
,2000,81.058,27.82991,4.06409
,2001,84.01022,28.91389,4.34945
,2002,86.63777,29.73191,4.58668
,2003,90.53465,30.45861,4.8793
,2004,92.71074,32.02922,5.15983
,2005,95.99051,33.13202,5.41566
,2006,98.3264,34.7502,5.71454
,2007,101.24142,36.21827,5.904
,2008,104.68873,37.67555,6.34268
,2009,103.99494,38.77152,6.9744
,2010,103.1554,39.72831,7.59839
,2011,103.08385,40.30019,7.98538
,2012,103.35833,41.26657,8.28294
,2013,103.00473,42.1876,8.50698
,2014,103.19502,42.93962,8.5891
,2015,102.00498,42.8349,8.795
,2016,102.39237,42.69746,8.99787
,2017,102.94453,42.66647,9.11867
,2018,104.02968,42.50353,9.16395
,2019,104.67968,42.50875,9.09615
,2020,105.3624,42.59643,9.5531
ESP,1981,108.70551,86.16172,22.07073
